Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AXP,AXP,AXP,AXP,AXP,AXP
Date,,,,,,
2023-01-10,148.5254669189453,152.0,152.17999267578125,149.27999877929688,150.50999450683594,2198400
2023-01-11,150.4015655517578,153.9199981689453,154.11000061035156,152.27000427246094,152.3000030517578,3113600
2023-01-12,151.37869262695312,154.9199981689453,155.75,152.39999389648438,154.75999450683594,3322400
2023-01-13,152.1995086669922,155.75999450683594,156.25,152.3000030517578,153.24000549316406,2391300
2023-01-17,150.23545837402344,153.75,156.10000610351562,153.3699951171875,155.5399932861328,3073400
2023-01-18,146.98158264160156,150.4199981689453,154.75999450683594,150.32000732421875,154.49000549316406,2762400
2023-01-19,143.49317932128906,146.85000610351562,148.0,144.1999969482422,146.61000061035156,3852300
2023-01-20,148.13461303710938,151.60000610351562,151.77999877929688,147.72000122070312,147.9600067138672,3954800
2023-01-23,150.479736328125,154.0,155.05999755859375,151.5500030517578,152.0,3608700
2023-01-24,151.77935791015625,155.3300018310547,156.6699981689453,152.66000366210938,152.9199981689453,2348500
2023-01-25,153.18643188476562,156.77000427246094,157.05999755859375,153.3699951171875,153.49000549316406,2916500
2023-01-26,152.3167724609375,155.8800048828125,158.22999572753906,154.2899932861328,157.64999389648438,3640300
2023-01-27,168.37118530273438,172.30999755859375,175.5399932861328,165.5,166.8000030517578,13997300
2023-01-30,168.71319580078125,172.66000366210938,177.86000061035156,172.50999450683594,174.7899932861328,10240700
2023-01-31,170.93130493164062,174.92999267578125,175.30999755859375,171.89999389648438,172.91000366210938,5170900
2023-02-01,169.64149475097656,173.61000061035156,175.1199951171875,171.92999267578125,173.3800048828125,3725200
2023-02-02,169.17247009277344,173.1300048828125,175.22000122070312,171.0800018310547,174.16000366210938,6895500
2023-02-03,174.77146911621094,178.86000061035156,180.39999389648438,171.2100067138672,171.55999755859375,5305100
2023-02-06,172.44589233398438,176.47999572753906,177.75,175.69000244140625,176.74000549316406,3397800
2023-02-07,174.6151123046875,178.6999969482422,179.02999877929688,174.75,175.0500030517578,3526300
2023-02-08,174.9082794189453,179.0,180.10000610351562,177.8800048828125,179.75,2926500
2023-02-09,175.2698211669922,179.3699951171875,182.0800018310547,178.47999572753906,179.14999389648438,3557900
2023-02-10,175.15252685546875,179.25,179.72999572753906,176.49000549316406,178.57000732421875,2586200
2023-02-13,177.1850128173828,181.3300018310547,181.3800048828125,178.27999877929688,179.24000549316406,3102400
2023-02-14,176.88211059570312,181.02000427246094,182.14999389648438,178.7899932861328,180.30999755859375,2325900
2023-02-15,176.54010009765625,180.6699981689453,180.74000549316406,178.5,178.9199981689453,1501200
2023-02-16,173.87249755859375,177.94000244140625,179.8800048828125,177.67999267578125,179.47999572753906,1899100
2023-02-17,173.24713134765625,177.3000030517578,177.61000061035156,174.66000366210938,176.0500030517578,2355300
2023-02-21,169.51446533203125,173.47999572753906,176.5,173.32000732421875,175.1199951171875,2713300
2023-02-22,170.70655822753906,174.6999969482422,176.02000427246094,172.92999267578125,173.55999755859375,2468800
2023-02-23,171.13650512695312,175.13999938964844,176.60000610351562,172.86000061035156,175.24000549316406,2575300
2023-02-24,170.26686096191406,174.25,174.94000244140625,172.19000244140625,173.69000244140625,1667400
2023-02-27,169.3385772705078,173.3000030517578,175.69000244140625,173.0800018310547,175.52999877929688,1909000
2023-02-28,170.01280212402344,173.99000549316406,175.33999633789062,173.5800018310547,174.00999450683594,2301400
2023-03-01,171.88890075683594,175.91000366210938,177.1999969482422,173.00999450683594,173.50999450683594,2566500
2023-03-02,171.33193969726562,175.33999633789062,175.8300018310547,172.66000366210938,174.0399932861328,1795000
2023-03-03,174.9962158203125,179.08999633789062,179.38999938964844,175.22999572753906,176.00999450683594,2875600
2023-03-06,174.96690368652344,179.05999755859375,180.52000427246094,178.4600067138672,178.55999755859375,2730700
2023-03-07,171.31240844726562,175.32000732421875,178.89999389648438,175.0800018310547,178.6699981689453,2906400
2023-03-08,170.83360290527344,174.8300018310547,176.22000122070312,173.57000732421875,175.8300018310547,2101400
2023-03-09,168.18553161621094,172.1199951171875,180.27000427246094,171.9600067138672,179.60000610351562,4349400
2023-03-10,161.91229248046875,165.6999969482422,170.8300018310547,164.83999633789062,170.8300018310547,5104300
2023-03-13,154.02676391601562,157.6300048828125,161.99000549316406,157.4199981689453,161.49000549316406,6123200
2023-03-14,160.1632080078125,163.91000366210938,164.32000732421875,160.8800048828125,161.5,5284000
2023-03-15,156.15692138671875,159.80999755859375,159.9600067138672,155.92999267578125,157.91000366210938,6100800
2023-03-16,157.055908203125,160.72999572753906,161.9199981689453,156.10000610351562,158.05999755859375,4737300
2023-03-17,152.94215393066406,156.52000427246094,158.64999389648438,154.89999389648438,158.22000122070312,7447200
2023-03-20,155.1114044189453,158.74000549316406,160.69000244140625,157.57000732421875,158.3699951171875,3054300
2023-03-21,160.79835510253906,164.55999755859375,164.57000732421875,161.6999969482422,162.94000244140625,3986800
2023-03-22,159.0297393798828,162.75,166.77000427246094,162.5,164.6300048828125,4367300
2023-03-23,159.03948974609375,162.75999450683594,166.24000549316406,160.82000732421875,162.6699981689453,3727500
2023-03-24,156.1276092529297,159.77999877929688,160.7100067138672,157.82000732421875,160.52000427246094,2588700
2023-03-27,159.3912811279297,163.1199951171875,164.47000122070312,161.8300018310547,163.9499969482422,3984300
2023-03-28,155.57066345214844,159.2100067138672,162.58999633789062,158.19000244140625,162.2100067138672,4883700
2023-03-29,159.8505096435547,163.58999633789062,164.19000244140625,161.0800018310547,161.6999969482422,3884800
2023-03-30,158.697509765625,162.41000366210938,164.9600067138672,161.80999755859375,163.9600067138672,2644800
2023-03-31,161.17942810058594,164.9499969482422,165.0800018310547,161.75,163.6699981689453,3594300
2023-04-03,160.0361785888672,163.77999877929688,165.24000549316406,162.67999267578125,164.11000061035156,2704400
2023-04-04,158.84408569335938,162.55999755859375,165.19000244140625,160.8300018310547,165.00999450683594,2063500
2023-04-05,157.9810028076172,161.0800018310547,161.60000610351562,160.19000244140625,160.55999755859375,2346800
2023-04-06,155.7742919921875,158.8300018310547,160.7899932861328,158.22999572753906,160.6300048828125,3754500
2023-04-10,158.0398406982422,161.13999938964844,161.1699981689453,157.8000030517578,158.0399932861328,2372600
2023-04-11,158.7165985107422,161.8300018310547,162.5800018310547,160.32000732421875,161.6699981689453,2742300
2023-04-12,156.22544860839844,159.2899932861328,163.22000122070312,158.8699951171875,163.22000122070312,2817600
2023-04-13,159.1775665283203,162.3000030517578,162.4199981689453,158.97999572753906,159.8000030517578,2729000
2023-04-14,160.07981872558594,163.22000122070312,164.77000427246094,161.4600067138672,164.24000549316406,2618100
2023-04-17,160.5604248046875,163.7100067138672,163.74000549316406,160.88999938964844,161.94000244140625,2622300
2023-04-18,161.23712158203125,164.39999389648438,165.0500030517578,163.27999877929688,164.60000610351562,2444500
2023-04-19,161.77655029296875,164.9499969482422,166.5500030517578,163.74000549316406,164.3699951171875,3768600
2023-04-20,160.138671875,163.27999877929688,163.75,154.00999450683594,159.0,10832400
2023-04-21,160.62905883789062,163.77999877929688,164.77000427246094,161.22999572753906,163.02000427246094,3882500
2023-04-24,157.50042724609375,160.58999633789062,164.3000030517578,160.39999389648438,164.22999572753906,2473500
2023-04-25,153.11643981933594,156.1199951171875,159.25,155.97000122070312,158.91000366210938,3421300
2023-04-26,152.72412109375,155.72000122070312,157.25999450683594,155.0800018310547,155.77000427246094,2789100
2023-04-27,155.401611328125,158.4499969482422,158.6999969482422,155.91000366210938,156.5399932861328,2143500
2023-04-28,158.23602294921875,161.33999633789062,161.3800048828125,156.8800048828125,157.3000030517578,2379800
2023-05-01,156.25486755371094,159.32000732421875,161.85000610351562,158.67999267578125,161.85000610351562,1803600
2023-05-02,150.3016357421875,153.25,158.35000610351562,151.91000366210938,158.35000610351562,4925600
2023-05-03,149.2816619873047,152.2100067138672,154.97999572753906,151.83999633789062,153.25999450683594,2655300
2023-05-04,145.94705200195312,148.80999755859375,151.25,147.39999389648438,151.02999877929688,3997900
2023-05-05,149.7131805419922,152.64999389648438,153.32000732421875,151.1199951171875,151.2899932861328,2221900
2023-05-08,150.09567260742188,153.0399932861328,154.5800018310547,152.9499969482422,153.41000366210938,2271600
2023-05-09,150.4291534423828,153.3800048828125,153.72999572753906,151.8800048828125,152.0,2322700
2023-05-10,145.81954956054688,148.67999267578125,154.6699981689453,147.9499969482422,153.61000061035156,4602600
2023-05-11,145.14283752441406,147.99000549316406,148.5,146.27999877929688,147.97000122070312,2900300
2023-05-12,145.08399963378906,147.92999267578125,149.32000732421875,147.08999633789062,149.32000732421875,2319000
2023-05-15,147.11416625976562,150.0,150.2100067138672,147.92999267578125,148.17999267578125,2271900
2023-05-16,145.5547637939453,148.41000366210938,152.41000366210938,148.3699951171875,150.19000244140625,1960200
2023-05-17,149.16395568847656,152.08999633789062,152.88999938964844,149.3000030517578,149.82000732421875,2446500
2023-05-18,150.5272216796875,153.47999572753906,154.1199951171875,151.05999755859375,152.25,2629800
2023-05-19,150.00741577148438,152.9499969482422,154.9199981689453,152.13999938964844,154.57000732421875,2258200
2023-05-22,152.51817321777344,155.50999450683594,155.89999389648438,153.27999877929688,153.6699981689453,2483800
2023-05-23,149.6249237060547,152.55999755859375,155.75999450683594,152.5,154.47000122070312,2928400
2023-05-24,147.82032775878906,150.72000122070312,151.6999969482422,150.1199951171875,151.5,2308400
2023-05-25,148.17340087890625,151.0800018310547,151.5,149.3699951171875,149.60000610351562,3234300
2023-05-26,154.21490478515625,157.24000549316406,158.25,152.52999877929688,152.80999755859375,4015400
2023-05-30,154.97006225585938,158.00999450683594,158.9499969482422,156.66000366210938,157.14999389648438,3268200
2023-05-31,155.50949096679688,158.55999755859375,159.60000610351562,156.25999450683594,157.6699981689453,5588500
2023-06-01,159.5894317626953,162.72000122070312,163.99000549316406,158.22999572753906,159.05999755859375,4087200
2023-06-02,165.31707763671875,168.55999755859375,169.85000610351562,164.49000549316406,164.99000549316406,4819800
2023-06-05,164.20884704589844,167.42999267578125,168.24000549316406,165.8300018310547,168.24000549316406,2870900
2023-06-06,168.51437377929688,171.82000732421875,172.64999389648438,167.5,167.85000610351562,3631500
2023-06-07,168.24957275390625,171.5500030517578,173.64999389648438,170.6999969482422,173.64999389648438,2789000
2023-06-08,167.84747314453125,171.13999938964844,171.52999877929688,169.55999755859375,170.64999389648438,2354400
2023-06-09,168.4163055419922,171.72000122070312,172.22000122070312,170.94000244140625,171.94000244140625,2200900
2023-06-12,170.29937744140625,173.63999938964844,173.92999267578125,171.92999267578125,172.00999450683594,2609600
2023-06-13,171.77052307128906,175.13999938964844,176.1199951171875,174.2100067138672,174.41000366210938,2480400
2023-06-14,171.1134033203125,174.47000122070312,177.0399932861328,173.38999938964844,176.02000427246094,2326100
2023-06-15,170.4661102294922,173.80999755859375,174.52999877929688,169.57000732421875,171.41000366210938,2797600
2023-06-16,168.8968963623047,172.2100067138672,174.5800018310547,171.5500030517578,174.1999969482422,4616300
2023-06-20,166.1507568359375,169.41000366210938,171.22000122070312,168.3300018310547,171.0,2865700
2023-06-21,164.6894073486328,167.9199981689453,169.10000610351562,166.9499969482422,169.10000610351562,2813600
2023-06-22,165.0228729248047,168.25999450683594,168.5,165.22999572753906,167.27999877929688,2755900
2023-06-23,164.83653259277344,168.07000732421875,168.60000610351562,165.74000549316406,166.0,4214400
2023-06-26,163.89500427246094,167.11000061035156,170.5,167.05999755859375,168.52999877929688,2507100
2023-06-27,164.95420837402344,168.19000244140625,168.3800048828125,166.17999267578125,166.35000610351562,2433900
2023-06-28,166.51364135742188,169.77999877929688,169.8699951171875,167.1999969482422,167.25999450683594,2289000
2023-06-29,168.76937866210938,172.0800018310547,172.30999755859375,170.32000732421875,170.5800018310547,2899200
2023-06-30,170.8485870361328,174.1999969482422,175.08999633789062,173.3300018310547,174.24000549316406,3370600
2023-07-03,172.0647430419922,175.44000244140625,176.3300018310547,173.6999969482422,174.3000030517578,1700200
2023-07-05,172.19223022460938,175.57000732421875,176.57000732421875,174.0399932861328,174.3800048828125,2487800
2023-07-06,168.2261962890625,170.94000244140625,172.30999755859375,168.22999572753906,171.74000549316406,3157300
2023-07-07,167.1042938232422,169.8000030517578,171.57000732421875,168.6699981689453,169.1300048828125,2145300
2023-07-10,168.9840087890625,171.7100067138672,171.8300018310547,169.4499969482422,169.86000061035156,1865600
2023-07-11,171.86746215820312,174.63999938964844,175.5800018310547,172.32000732421875,172.5,2282400
2023-07-12,171.56239318847656,174.3300018310547,177.91000366210938,174.30999755859375,177.0,2305800
2023-07-13,171.4738311767578,174.24000549316406,176.10000610351562,173.89999389648438,175.4199981689453,2080400
2023-07-14,170.6373291015625,173.38999938964844,175.66000366210938,172.52000427246094,175.36000061035156,1829500
2023-07-17,172.60556030273438,175.38999938964844,176.25999450683594,172.83999633789062,172.94000244140625,2144100
2023-07-18,175.2135009765625,178.0399932861328,178.44000244140625,174.42999267578125,175.19000244140625,2687000
2023-07-19,174.30809020996094,177.1199951171875,178.7899932861328,176.30999755859375,178.25,2749100
2023-07-20,174.29824829101562,177.11000061035156,177.22000122070312,174.0500030517578,175.55999755859375,3940700
2023-07-21,167.5176544189453,170.22000122070312,173.33999633789062,167.4199981689453,172.1699981689453,9098400
2023-07-24,165.126220703125,167.7899932861328,169.0,166.92999267578125,167.58999633789062,4979900
2023-07-25,163.85670471191406,166.5,168.9499969482422,166.4199981689453,167.35000610351562,3286700
2023-07-26,165.08685302734375,167.75,168.42999267578125,166.05999755859375,166.1699981689453,2352000
2023-07-27,161.00274658203125,163.60000610351562,168.5399932861328,163.1699981689453,168.52999877929688,3944200
2023-07-28,162.80368041992188,165.42999267578125,166.5800018310547,164.63999938964844,165.2899932861328,2925900
2023-07-31,166.19891357421875,168.8800048828125,168.99000549316406,166.50999450683594,166.50999450683594,3345900
2023-08-01,166.95669555664062,169.64999389648438,169.80999755859375,167.25999450683594,167.9499969482422,2340100
2023-08-02,164.10272216796875,166.75,167.75,166.0500030517578,167.27999877929688,2236200
2023-08-03,163.7681427001953,166.41000366210938,166.66000366210938,165.02999877929688,165.83999633789062,1708700
2023-08-04,162.78402709960938,165.41000366210938,168.10000610351562,165.05999755859375,166.52999877929688,2256000
2023-08-07,164.3094024658203,166.9600067138672,167.3300018310547,166.13999938964844,166.85000610351562,2027200
2023-08-08,163.2366943359375,165.8699951171875,165.99000549316406,163.58999633789062,164.89999389648438,2102900
2023-08-09,161.21925354003906,163.82000732421875,166.2899932861328,163.5,165.94000244140625,2445200
2023-08-10,160.9436798095703,163.5399932861328,166.5,162.72000122070312,164.7100067138672,2556000
2023-08-11,162.646240234375,165.27000427246094,165.77999877929688,162.60000610351562,162.6699981689453,2102500
2023-08-14,163.443359375,166.0800018310547,166.47999572753906,163.77000427246094,164.3300018310547,1827300
2023-08-15,159.33956909179688,161.91000366210938,164.80999755859375,161.6999969482422,164.38999938964844,2447600
2023-08-16,158.2078094482422,160.75999450683594,162.9600067138672,160.63999938964844,161.27000427246094,1994900
2023-08-17,158.0306854248047,160.5800018310547,162.61000061035156,160.3800048828125,161.91000366210938,2473000
2023-08-18,157.6862335205078,160.22999572753906,160.8000030517578,158.94000244140625,159.22999572753906,2139500
2023-08-21,158.325927734375,160.8800048828125,161.64999389648438,160.0800018310547,160.8800048828125,2070500
2023-08-22,156.55450439453125,159.0800018310547,161.25999450683594,158.61000061035156,160.75999450683594,2256100
2023-08-23,156.90879821777344,159.44000244140625,160.0800018310547,158.6999969482422,159.3300018310547,2042500
2023-08-24,155.2849578857422,157.7899932861328,161.4199981689453,157.74000549316406,159.00999450683594,2468600
2023-08-25,155.80657958984375,158.32000732421875,159.63999938964844,157.3300018310547,158.44000244140625,2969200
2023-08-28,156.66275024414062,159.19000244140625,160.91000366210938,158.75999450683594,158.97999572753906,2509900
2023-08-29,157.69607543945312,160.24000549316406,160.7899932861328,158.3000030517578,158.88999938964844,2175800
2023-08-30,157.627197265625,160.1699981689453,161.86000061035156,160.1199951171875,160.27000427246094,3039900
2023-08-31,155.4818115234375,157.99000549316406,160.94000244140625,157.74000549316406,160.66000366210938,3653900
2023-09-01,157.08592224121094,159.6199951171875,160.16000366210938,158.7100067138672,159.07000732421875,2195500
2023-09-05,157.45989990234375,160.0,161.86000061035156,159.35000610351562,160.11000061035156,4151000
2023-09-06,155.49163818359375,158.0,159.83999633789062,156.86000061035156,159.07000732421875,2949200
2023-09-07,154.291015625,156.77999877929688,157.6300048828125,156.07000732421875,157.25999450683594,2617400
2023-09-08,154.93069458007812,157.42999267578125,157.7899932861328,156.7100067138672,157.02000427246094,1931300
2023-09-11,155.32435607910156,157.8300018310547,159.16000366210938,157.39999389648438,158.3699951171875,2611100
2023-09-12,155.98370361328125,158.5,159.72000122070312,157.4499969482422,157.64999389648438,2659000
2023-09-13,156.61354064941406,159.13999938964844,160.6999969482422,158.6199951171875,159.33999633789062,2976700
2023-09-14,159.21165466308594,161.77999877929688,161.9600067138672,160.0,160.57000732421875,3209900
2023-09-15,161.15036010742188,163.75,164.3300018310547,161.82000732421875,162.02999877929688,7269500
2023-09-18,157.0957794189453,159.6300048828125,163.9499969482422,159.35000610351562,163.7899932861328,2413400
2023-09-19,156.82020568847656,159.35000610351562,159.8699951171875,158.4499969482422,159.0500030517578,2230700
2023-09-20,154.73385620117188,157.22999572753906,160.1999969482422,156.8800048828125,160.0,1969700
2023-09-21,152.25387573242188,154.7100067138672,156.8699951171875,154.44000244140625,155.8300018310547,2712100
2023-09-22,150.64974975585938,153.0800018310547,155.0399932861328,152.9199981689453,155.0,2380600
2023-09-25,150.79736328125,153.22999572753906,153.30999755859375,151.75,152.2100067138672,2434400
2023-09-26,148.7208709716797,151.1199951171875,152.9600067138672,150.16000366210938,151.75,2332100
2023-09-27,147.5202178955078,149.89999389648438,151.5,148.97000122070312,151.5,3705400
2023-09-28,147.84498596191406,150.22999572753906,150.8800048828125,149.02000427246094,149.77000427246094,3489800
2023-09-29,146.82151794433594,149.19000244140625,151.69000244140625,148.6699981689453,151.4499969482422,3579400
2023-10-02,147.10690307617188,149.47999572753906,149.89999389648438,148.07000732421875,148.4199981689453,2657600
2023-10-03,142.74722290039062,145.0500030517578,149.17999267578125,144.30999755859375,148.5,4184100
2023-10-04,144.30215454101562,146.6300048828125,146.9199981689453,144.39999389648438,145.89999389648438,3476700
2023-10-05,145.34959411621094,147.08999633789062,147.5399932861328,144.77000427246094,145.5800018310547,2706200
2023-10-06,147.55322265625,149.32000732421875,150.35000610351562,146.13999938964844,146.7100067138672,3204600
2023-10-09,147.0591278076172,148.82000732421875,149.4499969482422,147.4199981689453,147.60000610351562,2279400
2023-10-10,149.14414978027344,150.92999267578125,151.72999572753906,149.0,149.5,2909100
2023-10-11,149.71730041503906,151.50999450683594,152.80999755859375,149.75999450683594,151.42999267578125,1727000
2023-10-12,149.49002075195312,151.27999877929688,152.72000122070312,150.11000061035156,152.5,2377200
2023-10-13,149.3121795654297,151.10000610351562,154.13999938964844,150.42999267578125,152.9199981689453,2951500
2023-10-16,150.98216247558594,152.7899932861328,153.41000366210938,151.2100067138672,152.3699951171875,2586300
2023-10-17,152.563232421875,154.38999938964844,154.72999572753906,151.5,151.55999755859375,3919400
2023-10-18,149.73709106445312,151.52999877929688,153.58999633789062,151.1300048828125,153.1199951171875,2632200
2023-10-19,147.84967041015625,149.6199951171875,156.0500030517578,149.00999450683594,150.41000366210938,4642200
2023-10-20,139.8949432373047,141.57000732421875,147.94000244140625,141.44000244140625,144.6999969482422,8261000
2023-10-23,142.87918090820312,144.58999633789062,145.85000610351562,140.91000366210938,141.5,5313500
2023-10-24,142.71119689941406,144.4199981689453,146.50999450683594,143.5399932861328,145.85000610351562,3521100
2023-10-25,141.8218536376953,143.52000427246094,144.83999633789062,143.22999572753906,144.08999633789062,2841400
2023-10-26,141.64395141601562,143.33999633789062,144.91000366210938,142.99000549316406,143.3699951171875,3378000
2023-10-27,139.6379852294922,141.30999755859375,143.9600067138672,141.02999877929688,143.85000610351562,3442500
2023-10-30,141.57481384277344,143.27000427246094,143.86000061035156,141.72999572753906,142.72000122070312,3303300
2023-10-31,144.30215454101562,146.02999877929688,146.67999267578125,143.07000732421875,143.3300018310547,3737200
2023-11-01,144.71719360351562,146.4499969482422,146.82000732421875,145.13999938964844,146.49000549316406,2332600
2023-11-02,149.06512451171875,150.85000610351562,150.91000366210938,148.3300018310547,148.3300018310547,3108400
2023-11-03,150.95249938964844,152.75999450683594,153.8800048828125,152.39999389648438,152.5800018310547,2666000
2023-11-06,151.17979431152344,152.99000549316406,153.07000732421875,151.50999450683594,152.60000610351562,2490000
2023-11-07,151.16990661621094,152.97999572753906,153.7899932861328,152.35000610351562,152.97000122070312,1583300
2023-11-08,151.19955444335938,153.00999450683594,153.8000030517578,152.42999267578125,152.97000122070312,1804500
2023-11-09,150.56712341308594,152.3699951171875,154.16000366210938,152.0500030517578,153.67999267578125,2052900
2023-11-10,152.55335998535156,154.3800048828125,154.47999572753906,152.10000610351562,153.0399932861328,2088100
2023-11-13,152.5138397216797,154.33999633789062,155.25999450683594,153.5,154.0800018310547,1753600
2023-11-14,155.05343627929688,156.91000366210938,157.9199981689453,156.02999877929688,156.60000610351562,2968600
2023-11-15,157.54359436035156,159.42999267578125,159.44000244140625,157.0,157.52999877929688,3272600
2023-11-16,157.16810607910156,159.0500030517578,160.10000610351562,157.97000122070312,159.64999389648438,3749100
2023-11-17,160.63656616210938,162.55999755859375,162.5800018310547,159.91000366210938,159.91000366210938,2975800
2023-11-20,161.9113006591797,163.85000610351562,164.64999389648438,162.75999450683594,162.91000366210938,3242900
2023-11-21,160.36976623535156,162.2899932861328,164.1199951171875,161.72999572753906,163.64999389648438,2759700
2023-11-22,161.85202026367188,163.7899932861328,164.67999267578125,162.85000610351562,163.27999877929688,2527500
2023-11-24,162.4745635986328,164.4199981689453,165.22000122070312,163.97000122070312,164.55999755859375,950700
2023-11-27,162.0990447998047,164.0399932861328,164.52000427246094,163.32000732421875,163.75999450683594,2146400
2023-11-28,163.6998748779297,165.66000366210938,165.97999572753906,163.61000061035156,163.9199981689453,2117800
2023-11-29,165.44894409179688,167.42999267578125,168.72000122070312,166.39999389648438,166.39999389648438,2720200
2023-11-30,168.74942016601562,170.77000427246094,171.1699981689453,167.52999877929688,168.0,4253100
2023-12-01,171.7040557861328,173.75999450683594,174.33999633789062,170.30999755859375,170.6699981689453,3412000
2023-12-04,171.20008850097656,173.25,175.30999755859375,172.66000366210938,172.86000061035156,3631000
2023-12-05,168.66049194335938,170.67999267578125,172.7100067138672,165.92999267578125,172.10000610351562,6452500
2023-12-06,165.52798461914062,167.50999450683594,172.3800048828125,167.17999267578125,171.72999572753906,3890700
2023-12-07,166.62486267089844,168.6199951171875,169.22000122070312,167.74000549316406,168.4600067138672,2797100
2023-12-08,166.43710327148438,168.42999267578125,169.1300048828125,167.57000732421875,168.33999633789062,2680100
2023-12-11,166.3975830078125,168.38999938964844,169.50999450683594,167.86000061035156,168.39999389648438,2811400
2023-12-12,169.01620483398438,171.0399932861328,171.0800018310547,167.77000427246094,168.38999938964844,2946200
2023-12-13,172.49456787109375,174.55999755859375,174.66000366210938,170.14999389648438,171.2100067138672,3207700
2023-12-14,176.74371337890625,178.86000061035156,179.89999389648438,175.60000610351562,175.74000549316406,4548100
2023-12-15,178.37417602539062,180.50999450683594,181.17999267578125,177.5,177.5399932861328,7139200
2023-12-18,180.59754943847656,182.75999450683594,182.83999633789062,181.02999877929688,181.3800048828125,2814400
2023-12-19,183.55218505859375,185.75,185.77000427246094,183.19000244140625,183.2100067138672,3978300
2023-12-20,178.5125274658203,180.64999389648438,185.64999389648438,180.5399932861328,185.35000610351562,4020700
2023-12-21,182.60353088378906,184.7899932861328,185.2100067138672,181.8300018310547,181.8300018310547,3496800
2023-12-22,183.37428283691406,185.57000732421875,186.3699951171875,184.6300048828125,185.63999938964844,2781600
2023-12-26,183.75970458984375,185.9600067138672,186.17999267578125,185.1300048828125,185.9600067138672,1230000
2023-12-27,184.8466796875,187.05999755859375,187.1300048828125,185.6199951171875,186.13999938964844,1825400
2023-12-28,185.5779266357422,187.8000030517578,188.07000732421875,187.0,187.1199951171875,1486100
2023-12-29,185.12335205078125,187.33999633789062,188.3000030517578,186.52999877929688,187.75,1913800
2024-01-02,186.08189392089844,188.30999755859375,188.74000549316406,186.07000732421875,186.49000549316406,2236600
2024-01-03,184.1154327392578,186.32000732421875,187.49000549316406,185.58999633789062,186.67999267578125,2720500
2024-01-04,185.5231475830078,187.13999938964844,188.57000732421875,185.75999450683594,186.00999450683594,2777500
2024-01-05,187.4265594482422,189.05999755859375,189.50999450683594,186.52000427246094,186.82000732421875,2243000
2024-01-08,187.57528686523438,189.2100067138672,189.3300018310547,186.3800048828125,188.22000122070312,3442100
2024-01-09,185.1563720703125,186.77000427246094,187.99000549316406,186.33999633789062,187.8300018310547,2055500
2024-01-10,183.37191772460938,184.97000122070312,186.10000610351562,183.6699981689453,185.02999877929688,2757800
2024-01-11,183.43138122558594,185.02999877929688,185.36000061035156,182.0399932861328,185.00999450683594,3493300
2024-01-12,180.4672088623047,182.0399932861328,186.41000366210938,181.9499969482422,185.8300018310547,3366000
2024-01-16,179.40646362304688,180.97000122070312,181.14999389648438,178.82000732421875,181.00999450683594,4142900
2024-01-17,179.4362030029297,181.0,181.60000610351562,179.0,179.4499969482422,2377600
2024-01-18,178.2366485595703,179.7899932861328,180.19000244140625,177.80999755859375,180.10000610351562,3215200
2024-01-19,181.5874481201172,183.1699981689453,183.3800048828125,179.41000366210938,181.0,3388500
2024-01-22,183.41156005859375,185.00999450683594,186.77000427246094,184.05999755859375,184.25999450683594,3145100
